ticker,next_day_forecast,next_n_days_forecast,max_n_days_forecast,min_n_days_forecast,avg_n_days_forecast,mse,mape,current_price,current_rsi,model_type,gain_per_share,baseline_shares_purchased,baseline_total_gain
BTBT,1.3787384033203125,"[1.3787384033203125, 1.3288583755493164, 1.4436715841293335, 1.162947654724121, 1.1808351278305054, 1.1356635093688965, 1.2361758947372437, 1.5361464023590088, 1.5599429607391357, 1.4121941328048706, 1.5221349000930786, 1.1864943504333496, 1.3424142599105835, 1.324069857597351, 1.4251195192337036, 1.7164332866668701, 1.7379701137542725, 1.4898664951324463, 1.6116472482681274, 1.2692956924438477]",1.7379701137542725,1.1356635093688965,1.4000309884548188,0.11540463669416352,15.623505135886356,1.6399999856948853,34.7656209618423,timesfm,-0.23996899724006648,609.0,-141.7568857396245
AQN,6.71364688873291,"[6.71364688873291, 6.627823352813721, 6.656511306762695, 6.19868803024292, 6.391336441040039, 6.296558380126953, 6.163358688354492, 6.661067485809326, 6.535056114196777, 6.310446262359619, 6.402491092681885, 6.320064544677734, 6.634130954742432, 6.268563270568848, 6.390224456787109, 6.707675457000732, 6.717874526977539, 6.437817573547363, 6.494070053100586, 6.2479376792907715]",6.717874526977539,6.163358688354492,6.458767127990723,0.3591591681544287,8.597802605772952,6.699999809265137,61.90472946686588,timesfm,-0.24123268127441388,149.0,-34.86535942459104
ABCL,2.959381580352783,"[2.959381580352783, 2.795475959777832, 3.008756160736084, 2.6809544563293457, 2.675567626953125, 2.7391443252563477, 2.777439594268799, 2.886575222015381, 2.8671603202819824, 2.713893175125122, 2.89192533493042, 2.7442197799682617, 2.6227376461029053, 2.6221580505371094, 2.7386064529418945, 2.956127643585205, 3.008469581604004, 2.742229461669922, 2.797088861465454, 2.6170835494995117]",3.008756160736084,2.6170835494995117,2.7922497391700745,0.47332030870036307,18.72495290350587,3.0399999618530273,36.44859906793927,timesfm,-0.24775022268295288,328.0,-78.82421084880829
CX,12.905341148376465,"[12.905341148376465, 12.512113571166992, 12.73872184753418, 12.472299575805664, 12.503318786621094, 12.181032180786133, 12.256078720092773, 12.886943817138672, 12.828346252441406, 12.57836627960205, 12.857401847839355, 12.3812837600708, 12.623621940612793, 12.273372650146484, 12.58806324005127, 13.038623809814453, 12.959710121154785, 12.789918899536133, 12.926929473876953, 12.65995979309082]",13.038623809814453,12.181032180786133,12.648072385787964,0.23376207421229056,3.180568994341324,12.899999618530273,56.000004359656394,timesfm,-0.2519272327423092,77.0,-18.816445013523076
BTE,3.7327358722686768,"[3.7327358722686768, 3.495943307876587, 3.7151849269866943, 3.3856961727142334, 3.3756136894226074, 3.2484357357025146, 3.4014923572540283, 3.549612522125244, 3.539069890975952, 3.4509992599487305, 3.5491085052490234, 3.3209068775177, 3.4526002407073975, 3.4219541549682617, 3.538095474243164, 3.6961207389831543, 3.761735439300537, 3.5505013465881348, 3.6754908561706543, 3.4372458457946777]",3.761735439300537,3.2484357357025146,3.514927160739899,0.17643054460914415,10.873646854734238,3.7699999809265137,62.318842833194864,timesfm,-0.2550728201866148,265.0,-65.56646842896934
BBAI,3.339953660964966,"[3.339953660964966, 3.1344850063323975, 3.2128829956054688, 3.170508623123169, 3.2930963039398193, 3.279465675354004, 3.531898021697998, 3.576321601867676, 3.7049570083618164, 3.624878168106079, 3.629645586013794, 3.5503392219543457, 3.727227210998535, 3.6981892585754395, 3.822575569152832, 3.9859375953674316, 4.063497066497803, 3.9191551208496094, 4.013287544250488, 3.7743186950683594]",4.063497066497803,3.1344850063323975,3.6026309967041015,0.3490647249779869,10.756762359840625,3.859999895095825,33.611106493589745,timesfm,-0.2573688983917237,259.0,-64.65878834295275
BLDP,1.9514135122299194,"[1.9514135122299194, 1.898129940032959, 1.9049023389816284, 1.8604326248168945, 1.8595805168151855, 1.8244205713272095, 1.8652102947235107, 1.8864506483078003, 1.896096110343933, 1.8509163856506348, 1.8558272123336792, 1.8140147924423218, 1.8217175006866455, 1.8213393688201904, 1.8320766687393188, 1.8575763702392578, 1.876294732093811, 1.8035944700241089, 1.8066743612289429, 1.7582412958145142]",1.9514135122299194,1.7582412958145142,1.8522454857826234,0.06430630972794234,10.335866051207008,2.109999895095825,33.82354023958945,timesfm,-0.2577544093132018,473.0,-118.26030053699013
GOSS,2.060232639312744,"[2.060232639312744, 1.8323404788970947, 2.0210208892822266, 1.7832098007202148, 1.8032844066619873, 1.7626553773880005, 1.7907016277313232, 1.976588249206543, 1.828423261642456, 1.7780944108963013, 1.8485300540924072, 1.6418700218200684, 1.8461925983428955, 1.7505152225494385, 1.9264740943908691, 2.111332893371582, 2.1872591972351074, 1.893214464187622, 1.9318881034851074, 1.652280330657959]",2.1872591972351074,1.6418700218200684,1.8713054060935974,0.15275783664526443,15.625007003650254,2.130000114440918,43.69748656792133,timesfm,-0.25869470834732056,469.0,-117.68798366844653
UAMY,7.854702949523926,"[7.854702949523926, 7.791047096252441, 7.919337749481201, 7.75499963760376, 7.591285705566406, 7.572265148162842, 7.479360103607178, 7.308206081390381, 7.135412693023682, 7.026178359985352, 7.036377906799316, 7.052999019622803, 7.031406879425049, 6.894176959991455, 6.913100719451904, 6.825100898742676, 6.647945404052734, 6.451145172119141, 6.254302024841309, 6.0599541664123535]",7.919337749481201,6.0599541664123535,7.129965233802795,1.1163162556273618,9.468321471585536,7.389999866485596,50.36496320725127,timesfm,-0.26003463268280047,135.0,-34.051535149812715
NIO,4.897322654724121,"[4.897322654724121, 4.705303192138672, 4.898008346557617, 4.589832305908203, 4.6006059646606445, 4.728641510009766, 4.735441207885742, 4.851694583892822, 4.963015079498291, 4.743882656097412, 4.911797046661377, 4.561823844909668, 4.619682312011719, 4.877569675445557, 4.823191165924072, 5.049647808074951, 5.110921859741211, 4.8208112716674805, 4.96829891204834, 4.7303643226623535]",5.110921859741211,4.561823844909668,4.809392786026001,0.2961498236061743,9.221692453628567,5.070000171661377,61.783442585658264,timesfm,-0.26060738563537633,197.0,-49.79946532106406
CRGY,10.81143569946289,"[10.81143569946289, 10.608797073364258, 10.581692695617676, 10.294797897338867, 10.202676773071289, 10.220061302185059, 10.34742259979248, 10.424321174621582, 10.46368408203125, 10.355525016784668, 10.471358299255371, 10.280801773071289, 10.340304374694824, 10.378890037536621, 10.493094444274902, 10.563095092773438, 10.60045337677002, 10.532573699951172, 10.592988967895508, 10.42203426361084]",10.81143569946289,10.202676773071289,10.4493004322052,3.4147662638840885,17.79605742046607,10.710000038146973,59.51416660151179,timesfm,-0.2606996059417721,93.0,-23.517711452007262
NOK,7.874100685119629,"[7.874100685119629, 7.821570873260498, 7.783451557159424, 7.728773593902588, 7.674798965454102, 7.641395568847656, 7.612626552581787, 7.6018571853637695, 7.583083629608154, 7.532393455505371, 7.50758171081543, 7.4548211097717285, 7.458822727203369, 7.392827987670898, 7.344607353210449, 7.297687530517578, 7.282377243041992, 7.231898307800293, 7.188651084899902, 7.151572227478027]",7.874100685119629,7.151572227478027,7.508244967460632,1.1162971752123554,13.328089038725615,7.769999980926514,79.38595940862172,timesfm,-0.2617550134658817,128.0,-32.49950247192387
