date,open,high,low,close,volume,ticker,data_type,forecast_lower,forecast_upper,ma_5,ma_10,ma_20,ma_50,ma_200,rsi,macd,macd_signal,macd_hist,bb_upper,bb_lower,atr,obv,stoch_k,stoch_d,ichimoku_tenkan,ichimoku_kijun,ichimoku_senkou_a,ichimoku_senkou_b,ichimoku_chikou,adx,vwap
2020-11-16,136.30999755859375,137.48333740234375,134.69667053222656,136.02999877929688,80515800.0,TSLA,actual,,,137.05599975585938,139.6673324584961,,,,,1.0578385183928276,1.3389929297610923,-0.2811544113682649,,,,-315921600.0,,,141.42166137695312,,,,215.32666015625,,139.2320650412818
2020-11-17,153.38999938964844,154.0,144.336669921875,147.20333862304688,183564900.0,TSLA,actual,,,139.13933410644532,140.257666015625,,,,,1.7468464755492903,1.4205636389187322,0.3262828366305581,,,,-132356700.0,,,143.00499725341797,,,,220.58999633789065,,140.60305291781782
2020-11-18,149.4499969482422,165.3333282470703,147.8333282470703,162.2133331298828,234132000.0,TSLA,actual,,,143.77333374023436,142.4463333129883,,,,,3.4641389214388596,1.8292786954227576,1.6348602260161018,,,,101775300.0,,,148.67166137695312,,,,221.22999572753903,,144.49083542472732
2020-11-19,164.0,169.5366668701172,162.52333068847656,166.42333984375,187425900.0,TSLA,actual,,,149.60733642578126,144.48566741943358,,,,77.71976574766222,5.105959590732766,2.4846148744847594,2.621344716248007,,,,289201200.0,91.96975320279074,,150.77333068847656,,,,221.9966735839844,,147.25183642743963
2020-11-20,165.99667358398438,167.5,163.02000427246094,163.20333862304688,98735700.0,TSLA,actual,,,155.0146697998047,146.47433471679688,,,,73.72204060103019,6.077232558006841,3.203138411189176,2.874094146817665,,,7.616189139229911,190465500.0,83.12312856903536,,150.77333068847656,,,,231.5933380126953,,148.24389729323596
2020-11-23,167.8333282470703,175.3333282470703,167.26333618164062,173.9499969482422,150780900.0,TSLA,actual,,,162.59866943359376,149.82733459472655,,,,74.90464132428096,7.626228480724251,4.087756425096191,3.53847205562806,,,7.8335691179548,341246400.0,96.80696017734336,90.63328064972316,154.61000061035156,,,,235.22332763671875,,150.4735687496669
2020-11-24,180.13333129882812,186.663330078125,175.39999389648438,185.1266632080078,160945500.0,TSLA,actual,,,170.18333435058594,154.6613342285156,,,,79.56965465898261,9.644506600661089,5.199106460209171,4.445400140451918,,,8.305950709751674,502191900.0,97.18833836205152,92.3728090361434,160.2750015258789,,,,243.2566680908203,,153.410030000052
2020-11-25,183.35333251953125,191.3333282470703,181.7899932861328,191.3333282470703,146790600.0,TSLA,actual,,,176.00733337402343,159.8903335571289,,,,79.70450362046896,11.610988303435278,6.481482828854393,5.129505474580885,,,8.534759521484375,648982500.0,100.0,97.99843284646496,162.61000061035156,,,,245.0366668701172,,156.13070512105944
2020-11-27,193.72000122070312,199.5933380126953,192.8166656494141,195.2533264160156,112683300.0,TSLA,actual,,,181.77333068847656,165.6903335571289,,,,83.52338368884756,13.332066547821682,7.851599572647851,5.480466975173831,,,8.795950753348214,761665800.0,93.57828220454432,96.92220685553195,167.14500427246094,,,,251.9933319091797,,158.17280833363
2020-11-30,200.73666381835935,202.6000061035156,184.836669921875,189.1999969482422,189009300.0,TSLA,actual,,,186.97266235351563,170.99366607666016,155.20416564941405,,,80.25304002337842,14.045670610264182,9.090413780171115,4.955256830093065,197.74715860475652,112.6611726940716,9.314760480608255,572656500.0,81.01713138703649,91.53180453052694,173.4683380126953,,,,272.0133361816406,,160.67065150308704
2020-12-01,199.19667053222656,199.28334045410156,190.6833343505859,194.9199981689453,120310500.0,TSLA,actual,,,191.16666259765623,176.882666015625,158.27499923706054,,,85.14428448503618,14.90099388351294,10.252529800839485,4.648464082673456,203.03135776542425,113.51864070869684,9.434284755161828,692967000.0,88.82311833126558,87.80617730761547,175.21666717529297,,,,293.3399963378906,,162.34017239055052
2020-12-02,185.47999572753903,190.51333618164065,180.40333557128903,189.6066741943359,143327100.0,TSLA,actual,,,192.0626647949219,181.1229995727539,160.69033279418946,,,79.47841728218681,14.977452155080726,11.197514271687732,3.779937883392994,206.7834236629286,114.59724192545028,10.272617885044642,549639900.0,81.09052302175542,83.6435909133525,182.5616683959961,,,,270.39666748046875,,163.8366791491672
2020-12-03,196.67333984375,199.6566619873047,194.1433258056641,197.7933349609375,127656000.0,TSLA,actual,,,193.35466613769532,184.68099975585935,163.56366653442382,,,82.84506629031841,15.519739099598295,12.061959237269846,3.457779862328451,211.4419212261245,115.68541184272316,10.669521876743865,677295900.0,93.00474751604251,87.6394629563545,182.81000518798828,,,,283.14666748046875,,165.41923790200383
2020-12-04,197.0033264160156,199.67999267578125,195.1666717529297,199.67999267578125,88203900.0,TSLA,actual,,,194.23999938964843,188.0066650390625,166.24616622924805,,,84.16164865874127,15.918247274411868,12.833216844698253,3.0850304297136173,215.9645266211554,116.52780583734068,10.733093261718752,765499800.0,95.69974964680677,89.93167339486824,184.93167114257812,,,,284.8033447265625,,166.48808051082875
2020-12-07,201.63999938964844,216.26333618164065,201.01666259765625,213.9199981689453,168929100.0,TSLA,actual,,,199.18399963378903,193.07833099365232,169.7763328552246,,,86.37567357291049,17.185019105707227,13.703577296900049,3.4814418088071797,222.5706481136205,116.98201759682873,11.718570164271767,934428900.0,96.74204556592083,95.14884757625671,195.8316650390625,,,,281.6666564941406,,169.16232443768592
2020-12-08,208.5033264160156,217.0933380126953,206.1666717529297,216.6266632080078,192795000.0,TSLA,actual,,,203.52533264160155,197.34599761962892,173.5866661071777,,,85.20572753403205,18.19757978455948,14.602377794431934,3.5952019901275456,228.42072192009488,118.7526102942606,11.215474809919089,1127223900.0,99.32619875990964,97.2559979908791,198.7483367919922,173.93000030517578,,,275.38665771484375,,172.03182445092642
2020-12-09,217.89666748046875,218.1066741943359,196.0,201.4933319091797,213873600.0,TSLA,actual,,,205.9026641845703,198.9826644897461,176.82199935913087,,,69.89465682552793,17.576299417547972,15.197162119055143,2.3791372984928287,230.12820397984353,123.5157947384182,11.49952370779855,913350300.0,70.11093389262393,88.72639273948481,199.25500488281247,175.05833435058594,,,281.51666259765625,,173.8834963236136
2020-12-10,191.4566650390625,209.25,188.77999877929688,209.02333068847656,201249600.0,TSLA,actual,,,208.14866333007816,200.7516647338867,180.3209991455078,,,70.87417012359714,17.489925250089158,15.655714745261946,1.8342105048272117,232.3578436999696,128.28415459104602,12.43857138497489,1114599900.0,83.51081392514463,84.31598219255939,199.25500488281247,175.05833435058594,,,283.48333740234375,9.609363314611802,175.8456496404689
2020-12-11,205.0033264160156,208.0,198.9333343505859,203.3300018310547,139425000.0,TSLA,actual,,,208.8786651611328,201.55933227539063,183.62483291625975,,,69.1969189049583,16.768769110318942,15.878325618273346,0.8904434920455966,232.43917739275764,134.8104884397619,12.83928571428572,975174900.0,70.93685634961345,74.85286805579399,199.25500488281247,175.05833435058594,,,281.663330078125,10.9973895276513,176.8692740668708
2020-12-14,206.3333282470703,214.25,203.3999938964844,213.27667236328125,156121800.0,TSLA,actual,,,208.75,203.96699981689457,187.48033294677737,,,68.95932075466146,16.806130249989195,16.063886544616516,0.7422437053726796,232.54904770795144,142.41161818560323,12.75285775320871,1131296700.0,88.69028967513158,81.04598664996323,199.25500488281247,175.05833435058594,,,282.21331787109375,12.575734885797685,178.32682363374704
2020-12-15,214.4266662597656,215.63333129882812,207.9333343505859,211.0833282470703,135214500.0,TSLA,actual,,,207.6413330078125,205.58333282470704,191.232999420166,,,63.700343286582445,16.468911324506166,16.144891500594447,0.3240198239117191,230.37232511845545,152.0936737218766,12.394762311662952,996082200.0,81.37208479735945,80.3330769407015,203.4433364868164,175.05833435058594,,,293.6000061035156,14.90488285729281,179.42453402279318
2020-12-16,209.41000366210935,210.8333282470703,201.6666717529297,207.58999633789065,126287400.0,TSLA,actual,,,208.86066589355468,207.3816650390625,194.2523323059082,,,58.833547277022795,15.73835820979707,16.063584842434974,-0.3252266326379036,228.0413846385742,160.46327997324218,12.38571384974889,869794800.0,72.1067729264253,80.72304913297211,203.4433364868164,175.05833435058594,,,294.36334228515625,17.479987229173712,180.27932390046055
2020-12-17,209.39666748046875,219.6066741943359,206.5,218.63333129882812,168810300.0,TSLA,actual,,,210.782666015625,209.46566467285157,197.07333221435547,,,61.791410442406466,15.867582823820044,16.02438443871199,-0.1568016148919468,228.96740065261403,165.17926377609692,12.731904166085384,1038605100.0,97.5171938674234,83.6653505304027,204.1933364868164,176.74667358398438,,,288.0533447265625,19.719700401310956,181.77460131294671
2020-12-18,222.96665954589844,231.6666717529297,209.51333618164065,231.6666717529297,666378600.0,TSLA,actual,,,216.45,212.6643325805664,200.33549880981445,,,70.00879982975492,16.827696699249913,16.185046890819578,0.6426498084303347,232.37590946989997,168.29508814972894,13.045475551060273,1704983700.0,100.0,89.87465559794957,210.22333526611328,182.77667236328125,,,278.4766540527344,20.791749624156207,188.4288221760441
2020-12-21,222.0800018310547,222.8333282470703,215.3566741943359,216.6199951171875,174135900.0,TSLA,actual,,,217.1186645507813,212.93433227539063,203.00633163452147,,,59.39827751125343,16.187849357783904,16.185607384212446,0.0022419735714578,230.61263578799264,175.4000274810503,13.490236554827016,1530847800.0,70.64826880867155,89.38848755869832,210.22333526611328,182.77667236328125,,,264.510009765625,21.970957191019448,189.378262523281
2020-12-22,216.0,216.6266632080078,204.7433319091797,213.44667053222656,155148000.0,TSLA,actual,,,217.5913330078125,212.6163330078125,204.9811653137207,,,60.520120350147735,15.2489248429315,15.998270875956258,-0.7493460330247572,229.28946524996377,180.67286537747768,13.302141462053577,1375699800.0,57.51593686946763,76.05473522604639,210.22333526611328,183.18167114257812,,,279.9366760253906,22.93151581041985,190.0794269747533
2020-12-23,210.73333740234375,217.1666717529297,207.52333068847656,215.32666015625,99519000.0,TSLA,actual,,,219.13866577148437,213.99966583251953,206.4911651611328,,,58.193142614632016,14.489493984004213,15.69651549756585,-1.207021513561637,229.31299167778377,183.66933864448188,13.2730952671596,1475218800.0,61.89955885194055,63.354588176693234,215.3000030517578,188.00167083740232,,,290.92999267578125,23.89482230089649,190.54255973931845
2020-12-24,214.3300018310547,222.02999877929688,213.6666717529297,220.58999633789065,68596800.0,TSLA,actual,,,219.52999877929688,215.15633239746097,207.95399856567383,,,59.47211129767757,14.149243131995432,15.387061024451768,-1.2378178924563343,230.43294439055447,185.4750527407932,13.548095703125002,1543815600.0,74.17222030291532,64.5292386747745,216.6666717529297,189.75,,,284.89666748046875,24.794457239073115,190.91774013635575
2020-12-28,224.836669921875,227.13333129882812,220.26666259765625,221.22999572753903,96835800.0,TSLA,actual,,,217.44266357421876,216.9463317871094,209.25283203125,,,53.77673533305288,13.772473975527475,15.06414361466691,-1.291669639139435,231.64359580282073,186.8620682596793,12.85404750279018,1640651400.0,75.66452396107472,70.5787677053102,216.6666717529297,197.09500122070312,,,283.3299865722656,27.04053899027168,191.44278288880903
2020-12-29,220.3333282470703,223.3000030517578,218.3333282470703,221.9966735839844,68732400.0,TSLA,actual,,,218.51799926757812,217.81833190917968,210.8926658630371,,,52.83118835593353,13.381492682221705,14.72761342817787,-1.3461207459561653,231.85831766502417,189.92701406105004,12.428333827427457,1709383800.0,77.45220718126001,75.76298381508336,216.6666717529297,197.3433380126953,,,284.07666015625,28.737302356937192,191.81385791710107
2020-12-30,224.0,232.1999969482422,222.7866668701172,231.5933380126953,128538000.0,TSLA,actual,,,222.14733276367187,219.86933288574215,212.7263328552246,,,66.85330343317558,13.68821854437536,14.519734451417367,-0.8315159070420091,234.2183052119088,191.2343604985404,11.578094482421877,1837921800.0,98.60281215769196,83.90651443334224,218.47166442871097,199.7316665649414,,,287.8066711425781,28.899506427974693,192.69728512368096
2020-12-31,233.3300018310547,239.5733337402344,230.3733367919922,235.22332763671875,148949700.0,TSLA,actual,,,226.1266662597656,222.632666015625,215.00716552734377,,,65.339575023116,14.062111556875095,14.428209872508916,-0.3660983156338204,235.84033929569352,194.17399175899396,10.773094177246096,1986871500.0,89.29624466327219,88.45042133407473,222.15833282470703,207.48666381835935,,,283.1533203125,28.619230272778356,193.76422431176144
2021-01-04,239.82000732421875,248.163330078125,239.06333923339844,243.2566680908203,145914600.0,TSLA,actual,,,230.66000061035157,225.09499969482425,217.28033218383788,,,72.7528247187455,14.835631969766212,14.509694291960376,0.325937677805836,240.03750832605135,194.5231560416244,10.976666041782924,2132786100.0,89.44728037660742,92.4487790658572,226.45333099365232,214.28333282470703,,,268.2733459472656,27.450034759426615,194.951462209798
2021-01-05,241.22000122070312,246.94667053222656,239.73333740234375,245.0366668701172,96735600.0,TSLA,actual,,,235.4213348388672,226.43199920654297,219.54816589355468,,,69.95642693587381,15.41459365491238,14.690674164550778,0.7239194903616024,243.9040960395595,195.19223574754983,10.71190425327846,2229521700.0,93.27550985247136,90.67301163078366,226.45333099365232,214.28333282470703,,,270.5533447265625,26.37601503613116,195.73551179282288
2021-01-06,252.8300018310547,258.0,249.6999969482422,251.9933319091797,134100000.0,TSLA,actual,,,241.42066650390623,229.96933288574215,221.4518325805664,,,74.25398329102053,16.247478868272196,15.002035105295064,1.2454437629771338,249.61035908883997,193.2933060722929,11.08785683768136,2363621700.0,89.33727461570194,90.6866882815936,232.76166534423828,219.20166778564453,,,272.0400085449219,24.54011608126604,196.9304231079581
2021-01-07,259.2099914550781,272.3299865722656,258.3999938964844,272.0133361816406,154496700.0,TSLA,actual,,,249.50466613769532,235.8259994506836,224.22116622924804,,,81.935953332587,18.311905186875492,15.66400912161115,2.647896065264342,260.1921680928241,188.250164365672,11.86785670689174,2518118400.0,99.53148977086752,94.0480914130136,242.99832916259768,226.36666107177737,,,265.40667724609375,21.82988968000331,198.723854847332
2021-01-08,285.3333435058594,294.8299865722656,279.46331787109375,293.3399963378906,225166500.0,TSLA,actual,,,261.1279998779297,243.6273330688477,228.8134994506836,,,83.60724470312631,21.42192256933535,16.81559181115599,4.606330758179361,274.6625753547099,182.96442354665732,12.561426435198102,2743284900.0,98.3460477692868,95.73827071861876,256.58165740966797,237.61666107177737,,,266.04998779296875,19.43505801792329,201.9068216311008
2021-01-11,283.1333312988281,284.80999755859375,267.8733215332031,270.39666748046875,177904800.0,TSLA,actual,,,266.5559997558594,248.60800018310547,231.8821662902832,,,65.99664035190216,21.78418434110543,17.80931031714588,3.9748740239595506,280.2977556158193,183.46657696474713,12.798093523297991,2565380100.0,72.8779815576738,90.25183969927603,256.58165740966797,241.80499267578125,,,262.4599914550781,18.560901732269695,203.6801299881096
2021-01-12,277.0,289.3333435058594,275.7799987792969,283.14666748046875,138812100.0,TSLA,actual,,,274.17799987792966,254.79966735839844,235.8729995727539,,,78.00887672114314,22.836848870656297,18.814818027847963,4.022030842808334,287.4351584991405,184.3108406463673,12.985713413783484,2704192200.0,87.03102125892987,86.08501686196348,258.8083267211914,241.80499267578125,,,260.4333190917969,17.567947717962767,205.2537351945728
2021-01-13,284.2533264160156,286.8233337402344,277.3333435058594,284.8033447265625,99937500.0,TSLA,actual,,,280.74000244140626,261.08033447265626,239.44933319091797,198.6547994995117,,80.43101600422403,23.533493637136303,19.758553149705634,3.774940487430669,294.23388448627065,184.6647818955653,12.81476048060826,2804129700.0,88.5156042867462,82.8082023677833,262.6016616821289,241.80499267578125,,,238.1666717529297,16.254395833397236,206.37189250236293
2021-01-14,281.1300048828125,287.6666564941406,279.5833435058594,281.6666564941406,93798900.0,TSLA,actual,,,282.67066650390626,266.0876663208008,242.97849960327147,201.61806610107425,,77.99155242751176,23.560889835784906,20.51902048692149,3.0418693488634148,299.14548817934957,186.81151102719335,12.70332990373884,2710330800.0,83.78167512326759,86.44276688964788,266.94666290283203,241.80499267578125,,,232.94667053222656,14.7727218437746,207.35230048155967
2021-01-15,284.0,286.6333312988281,273.0333251953125,275.38665771484375,116332800.0,TSLA,actual,,,279.0799987792969,270.10399932861327,246.36833267211915,204.29979919433595,,72.92427105731575,22.812885361325986,20.977793461802392,1.83509189952359,301.7200189227187,191.0166464215196,13.077378409249445,2593998000.0,74.58277357062285,82.29335099354554,267.2816619873047,241.80499267578125,186.339168548584,,247.33999633789065,13.628954355523144,208.43352870826888
2021-01-19,279.26666259765625,283.3333435058594,277.6666564941406,281.51666259765625,76101000.0,TSLA,actual,,,281.3039978027344,273.92999877929685,249.51249923706055,207.12359924316405,,74.11337453962123,22.455869306617217,21.27340863076536,1.182460675851857,305.37238539754134,193.65261307657977,13.154522487095424,2670099000.0,82.59620189157408,80.3202168618215,272.2649917602539,241.80499267578125,187.1566696166992,,227.4066619873047,11.810494011799648,209.18550249556637
2021-01-20,286.2466735839844,286.5,279.09332275390625,283.48333740234375,76997700.0,TSLA,actual,,,281.3713317871094,277.77466583251953,252.10333251953125,209.872666015625,,74.3595094329859,22.077134270320613,21.434153758676413,0.6429805116442004,309.2694775134297,194.9371875256328,13.3288083757673,2747096700.0,84.2502410815704,80.4764055145891,276.614990234375,246.88166046142575,187.1566696166992,,225.1666717529297,9.88522153457327,209.9510131199599
2021-01-21,285.0,285.239990234375,280.47332763671875,281.663330078125,61563300.0,TSLA,actual,,,280.7433288574219,280.7416656494141,255.35549926757812,212.6395993041992,,71.13905927914581,21.38362749783917,21.424048506508964,-0.0404210086697922,311.4119427870856,199.29905574807063,12.94047546386719,2685533400.0,79.57285006430756,82.13976434581734,281.3516540527344,248.24832916259768,187.1566696166992,,239.47666931152344,9.065980478085272,210.53694876237788
2021-01-22,278.10333251953125,282.6666564941406,276.2066650390625,282.21331787109375,60199500.0,TSLA,actual,,,280.8526611328125,281.76166381835935,258.7938316345215,215.47546569824215,,70.36843316692197,20.640467343364435,21.267332273880054,-0.6268649305156231,312.4096050208628,205.1780582481802,12.74476078578404,2745732900.0,77.37595981966349,80.39968365518048,278.60333251953125,248.24832916259768,187.1566696166992,,228.81333923339844,8.969128426511125,211.10507792741683
2021-01-25,285.0,300.1333312988281,279.6066589355469,293.6000061035156,123520200.0,TSLA,actual,,,284.4953308105469,281.78766479492185,262.70749893188474,218.61173248291016,,71.20551923073215,20.73134016004198,21.160133851112445,-0.4287936910704637,314.3547476804957,211.06025018327384,13.286665780203682,2869253100.0,89.18323533855063,82.0440150741739,286.5833282470703,250.9000015258789,189.25083541870117,,217.73333740234375,8.781563709329713,212.42526986257215
2021-01-26,297.1266784667969,298.6333312988281,290.5333251953125,294.36334228515625,69394800.0,TSLA,actual,,,287.0646667480469,284.1843322753906,266.396166229248,221.71813262939452,,70.95677178353621,20.62717513734134,21.053542108358226,-0.4263669710168862,315.87006153771665,216.92227092077937,13.3499995640346,2938647900.0,88.55917601330509,85.03945705717307,286.5833282470703,252.4383316040039,189.25083541870117,,207.14666748046875,8.808244312581534,213.15539500123128
2021-01-27,290.1166687011719,297.1666564941406,286.2200012207031,288.0533447265625,82002000.0,TSLA,actual,,,287.9786682128906,284.675,269.7373336791992,224.73413299560548,,65.4049880728839,19.807135213031756,20.80426072929293,-0.9971255162611748,315.2338863070079,224.2407810513905,13.205951145717076,2856645900.0,71.05434809633219,82.93225314939598,286.5833282470703,252.4383316040039,190.4700050354004,,199.3166656494141,9.48542055550894,213.93581788315117
2021-01-28,273.3333435058594,282.6666564941406,267.0,278.4766540527344,79134000.0,TSLA,actual,,,287.3413330078125,284.0423309326172,272.5613327026367,227.58033264160156,,53.031667679178874,18.1749789198567,20.278404367405685,-2.103425447548986,312.2174946699594,232.90517073531404,13.25714329310826,2777511900.0,34.63779101843673,64.75043837602466,283.56666564941406,252.4383316040039,196.5000038146973,,187.6666717529297,11.9671144554762,214.578340083256
2021-01-29,276.6666564941406,280.8033447265625,260.0333251953125,264.510009765625,104972400.0,TSLA,actual,,,283.80067138671876,282.3266662597656,274.2071662902832,230.14993286132812,,35.4741343918686,15.57495346019391,19.337714185963332,-3.7627607257694216,309.15728100300663,239.25705157755985,13.110955374581474,2672539500.0,11.163800221766106,38.95197977884501,280.0833282470703,252.4383316040039,196.5000038146973,,224.52667236328125,15.703621165470263,215.22913472530848
2021-02-01,271.42999267578125,280.6666564941406,265.1866760253906,279.9366760253906,76174200.0,TSLA,actual,,,281.06800537109376,282.7816680908203,276.4428337097168,232.804599609375,,55.200611682049114,14.591021380494167,18.3883756248695,-3.797354244375331,306.2326178717084,246.6530495477253,12.445953369140623,2748713700.0,49.634283792124336,31.81195834410906,280.0833282470703,253.82833099365232,196.7025032043457,,222.68666076660156,18.46120006070841,215.8354064115611
2021-02-02,281.55999755859375,293.5,280.73333740234375,290.92999267578125,73038600.0,TSLA,actual,,,280.38133544921874,283.72300109863284,278.82649993896484,235.37893280029297,,54.325829737577685,14.530814710327604,17.616863441961122,-3.086048731633518,304.82333085740663,252.82966902052303,12.062142508370536,2821752300.0,77.04903435852593,45.94903945747213,280.0833282470703,256.9000015258789,201.65083694458008,,233.1999969482422,20.82253391182232,216.50402953206765
2021-02-03,292.3399963378906,292.6933288574219,284.35333251953125,284.89666748046875,55030500.0,TSLA,actual,,,279.75,283.8643341064453,280.8194999694824,237.74839935302737,,50.04946084764701,13.836760013444804,16.86084275625786,-3.0240827428130572,301.47135303933,260.16764689963486,11.98000008719308,2766721800.0,62.003337907164166,62.89555201927149,280.0833282470703,259.2333297729492,203.20833587646484,,231.2433319091797,23.55943859574563,216.95978240020517
2021-02-04,285.0,285.5,277.8066711425781,283.3299865722656,47438100.0,TSLA,actual,,,280.7206665039063,284.0309997558594,282.3863327026367,240.15093231201172,,50.89648039664619,13.01032369684583,16.090738944375456,-3.0804152475296256,297.96043873565446,266.81222666961895,11.952144077845984,2719283700.0,58.09640356865351,65.71625861144787,280.0833282470703,259.2333297729492,206.8808364868164,,235.97999572753903,26.52930835196525,217.3388611310276
2021-02-05,281.6666564941406,288.25665283203125,279.65667724609375,284.07666015625,55699800.0,TSLA,actual,,,284.6339965820313,284.217333984375,282.9894989013672,242.35346557617189,,54.98070365203325,12.274128763795886,15.327416908259544,-3.0532881444636573,297.78713498403437,268.19186281870003,11.594999040876116,2774983500.0,59.958432172980615,60.019391216266094,279.3333282470703,261.45999908447266,207.0050048828125,,225.6266632080078,28.91094029980948,217.78344296138235
2021-02-08,289.8900146484375,292.5899963378906,284.9166564941406,287.8066711425781,60485100.0,TSLA,actual,,,286.20799560546874,283.63800048828125,282.71283264160155,244.4070657348633,,53.70712705252544,11.855012484517433,14.63293602351112,-2.77792353899369,296.8895305467717,268.5361347364314,11.6354740687779,2835468600.0,69.26020379041961,62.438346510684575,278.59999084472656,265.25333404541016,209.10166549682617,,233.93666076660156,30.821607559183683,218.2863484509635
2021-02-09,285.0400085449219,286.6000061035156,280.5833435058594,283.1533203125,45473100.0,TSLA,actual,,,284.6526611328125,282.5169982910156,283.3506652832031,246.24346557617187,,49.811469173623394,11.020337698244418,13.91041635845778,-2.890078660213362,296.28791157066587,270.41341899574036,11.62237766810826,2789995500.0,57.6558393968936,62.29149178676462,276.76666259765625,269.5983352661133,214.8224983215332,,217.72000122070312,33.22985111479848,218.63471414721175
2021-02-10,281.21331787109375,281.6066589355469,266.67333984375,268.2733459472656,108648300.0,TSLA,actual,,,281.3279968261719,280.53899841308595,282.606999206543,247.70386596679688,,43.34383623364073,9.053795820054631,12.93909225077715,-3.8852964307225193,297.1978527274057,268.01614568568027,12.45904323032924,2681347200.0,20.548677051774092,49.154906746362435,276.76666259765625,269.93333435058594,220.3683319091797,,218.2899932861328,35.70275146758911,219.2635867870198
2021-02-11,270.8133239746094,276.6266784667969,267.24334716796875,270.5533447265625,64868400.0,TSLA,actual,,,278.7726684570313,279.7466674804688,281.89449920654295,249.33093292236327,,44.30183224741127,7.591760965461731,11.869625993714068,-4.277865028252336,297.3969968552173,266.3920015578686,12.667853219168526,2746215600.0,26.23445867836837,34.81299170901202,279.3433380126953,274.91666412353516,220.3683319091797,,223.3333282470703,37.82642712250522,219.64863148178733
2021-02-12,267.086669921875,272.4433288574219,261.77667236328125,272.0400085449219,71304900.0,TSLA,actual,,,276.36533813476564,280.4996673583984,281.41316680908204,250.8733331298828,,38.33501750214649,6.478370532524934,10.79137490147624,-4.313004368951306,297.5310272179606,265.29530640020346,11.963566371372767,2817520500.0,31.105392360328736,25.96284269682373,277.6383361816406,279.26666259765625,225.9816665649414,,220.72000122070312,42.152016363633095,220.07743401667105
2021-02-16,272.6666564941406,273.6666564941406,264.14666748046875,265.40667724609375,59406900.0,TSLA,actual,,,271.8853393554688,279.0466674804687,280.9141677856445,252.38933319091797,,35.268780344214704,5.003073872824359,9.633714695745866,-4.630640822921507,298.37925874488894,263.4490768264001,12.064993722098214,2758113600.0,14.470428218625312,23.936759752440803,277.23500061035156,280.0833282470703,234.6824951171875,,210.08999633789065,45.78098812411123,220.3844366847143
